price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month,house_age,is_renovated,log_price
115000,1,2.0,1150,9812,1.0,0,0,4,7,1150,0,98001,47.2951,-122.284,1200,9812,2014,7,52,0,11.652696102959753
156601,2,1.75,1210,9750,1.0,0,0,3,7,1210,0,98038,47.3438,-122.037,1650,9750,2015,2,31,0,11.961462833849367
720000,4,2.25,2530,5200,1.0,0,1,4,8,1530,1000,98117,47.6985,-122.382,2240,5200,2014,9,57,0,13.487007879880162
314500,3,1.75,1700,17355,1.0,0,0,3,7,1200,500,98038,47.3637,-122.057,1900,9528,2014,6,36,0,12.658742534767816
520000,3,2.0,1510,3760,1.0,0,0,5,7,930,580,98136,47.5425,-122.39,1510,3760,2015,4,90,0,13.161586013632684
250000,3,1.0,930,6060,1.0,0,0,4,6,930,0,98118,47.5289,-122.28,1640,6364,2014,10,41,0,12.429220196836383
260000,4,2.5,2360,9647,1.0,0,2,3,8,1530,830,98003,47.3367,-122.332,2580,9680,2015,3,51,0,12.468440756144114
610000,3,2.5,2060,8893,2.0,0,0,3,8,2060,0,98006,47.5615,-122.165,2650,8500,2014,8,27,0,13.321215875492413
303000,3,2.25,1340,873,3.0,0,0,3,8,1340,0,98133,47.7325,-122.343,1340,1186,2015,3,6,0,12.621491384816093
788600,4,2.75,3500,7200,2.0,0,0,3,9,3500,0,98053,47.6818,-122.025,3920,7666,2014,5,9,0,13.578015768494858
925000,4,2.5,3350,4501,2.0,0,0,3,9,2640,710,98117,47.688,-122.379,1000,4500,2015,4,13,0,13.73755009757506
300000,4,2.5,2600,8572,2.0,0,0,3,8,2600,0,98001,47.3155,-122.266,2170,5288,2015,1,12,0,12.611541086966115
219950,2,1.0,940,8997,1.0,0,0,5,7,940,0,98022,47.2005,-121.999,1110,9126,2014,10,59,0,12.301160073254369
240000,3,1.75,1590,7931,1.0,0,0,3,7,1190,400,98038,47.3628,-122.05,1680,7931,2014,12,35,0,12.388398368982115
1400000,5,4.0,4700,22326,2.0,0,0,3,11,4700,0,98006,47.5417,-122.111,4730,27110,2015,4,13,0,14.151983508870947
931000,3,2.5,2460,6600,1.5,0,0,4,8,1560,900,98109,47.6364,-122.351,2090,3400,2014,12,85,0,13.744015630372484
456200,2,1.75,1210,7733,1.0,0,0,3,6,1210,0,98125,47.7148,-122.282,1670,7733,2015,4,111,0,13.030688780851065
350500,2,2.5,1770,4950,1.0,0,0,3,7,1770,0,98038,47.3497,-122.025,1770,4500,2014,10,11,0,12.767118838519758
330600,1,1.0,580,1799,1.0,0,0,3,7,580,0,98117,47.6829,-122.375,1260,4000,2014,10,106,1,12.708667489167874
1325000,3,2.5,2280,5000,2.0,0,3,4,9,2280,0,98105,47.6574,-122.278,2200,5000,2014,11,88,0,14.096923772119156
544900,3,2.5,1990,4936,2.0,0,0,3,8,1990,0,98075,47.5911,-122.018,2250,4815,2014,11,10,0,13.208359405768626
375000,4,1.75,2190,9225,1.0,0,0,4,7,1250,940,98028,47.7396,-122.256,2190,9225,2014,7,55,0,12.834683971615659
715000,4,2.5,3020,7035,2.0,0,4,3,9,3020,0,98065,47.5344,-121.874,3020,6771,2015,4,14,0,13.480039220276565
450000,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,98103,47.6609,-122.344,1290,3235,2014,8,13,0,13.017005083966255
419354,5,2.75,2710,4500,2.0,0,0,3,8,2710,0,98038,47.3547,-122.062,2710,4626,2014,10,0,0,12.946473095555975
225000,3,1.5,1390,12500,1.0,0,0,4,6,1390,0,98014,47.6496,-121.908,1390,9000,2014,11,38,0,12.323860125621126
683000,3,2.5,2300,9218,2.0,0,2,3,9,2300,0,98027,47.5504,-122.077,2730,9930,2014,8,16,0,13.434251602680698
621000,4,2.5,2030,9905,1.0,0,0,4,8,2030,0,98006,47.5518,-122.184,2130,10008,2015,4,56,0,13.339087971220277
467500,3,1.0,1700,4165,1.5,0,0,3,7,1700,0,98118,47.5569,-122.277,1400,4165,2015,2,97,0,13.055156766746023
389000,2,2.0,1200,7131,1.0,0,0,3,8,1200,0,98053,47.7199,-122.022,1670,4601,2015,1,9,0,12.871337193291367
380000,3,1.75,1920,8775,1.0,0,0,3,7,1920,0,98166,47.4544,-122.351,1560,8100,2014,8,61,0,12.847929163278053
357000,3,2.0,2460,53882,1.0,1,4,3,7,2460,0,98198,47.3811,-122.325,2660,32625,2014,9,59,0,12.785493861878301
201000,3,1.0,900,7576,1.0,0,0,4,6,900,0,98002,47.2881,-122.22,1220,7452,2015,5,56,0,12.211065162153215
468000,2,1.0,1160,6000,1.0,0,0,4,7,860,300,98115,47.69,-122.292,1330,6000,2014,5,72,0,13.056225711649638
950000,7,3.5,3470,16264,2.0,0,0,4,9,3470,0,98007,47.6203,-122.149,3040,13500,2015,4,35,0,13.76421831620775
585000,2,1.75,1280,7110,1.0,0,0,4,7,1000,280,98118,47.5569,-122.273,1550,6835,2015,4,60,0,13.279368835614243
280500,3,2.25,1620,7566,2.0,0,0,3,7,1620,0,98038,47.3566,-122.039,1470,7566,2015,2,25,0,12.544332569000922
875000,4,3.5,3110,108464,2.0,0,2,4,8,3110,0,98075,47.592,-122.018,2340,4938,2014,7,35,0,13.681980308196241
1153000,3,3.25,3780,10623,1.0,0,1,3,11,2650,1130,98006,47.5506,-122.101,3850,11170,2014,9,15,0,13.957878666553508
305000,3,1.0,950,13475,1.0,0,0,3,7,950,0,98155,47.7543,-122.306,1240,8910,2014,6,64,0,12.628070334272698
615000,3,1.75,2620,8280,1.0,0,0,4,7,1330,1290,98177,47.7235,-122.359,1530,8160,2015,4,67,0,13.329379172803593
425000,4,2.5,1920,9000,2.0,0,0,2,7,1920,0,98126,47.5153,-122.37,1530,10474,2015,4,26,0,12.959846800844963
1381000,4,3.75,3160,9525,2.5,0,0,3,10,3160,0,98040,47.5623,-122.221,2400,9525,2014,5,17,0,14.138319156504128
465000,3,1.5,1460,9879,1.0,0,0,3,7,1460,0,98008,47.6346,-122.127,1610,10050,2015,1,59,0,13.049794835104816
560000,3,2.75,1620,7500,1.0,0,0,5,7,1140,480,98074,47.6175,-122.065,1900,7500,2015,4,36,0,13.235693848424024
234950,3,2.0,1510,9153,1.0,0,0,4,7,1510,0,98001,47.3412,-122.273,1780,9286,2014,11,40,0,12.367132260746633
515000,4,2.5,2800,21370,2.0,0,0,3,8,2800,0,98028,47.776,-122.246,1880,9336,2014,12,11,0,13.151924121391561
671000,4,3.0,3130,5700,1.5,0,0,3,7,1750,1380,98115,47.6811,-122.283,2080,5700,2014,7,61,0,13.416525906265674
339275,3,1.5,1590,7260,1.0,0,0,3,7,1080,510,98133,47.7753,-122.353,1590,7594,2014,10,50,0,12.734569214406726
345000,4,2.5,2280,5000,2.0,0,0,3,7,2280,0,98038,47.3593,-122.037,2910,5000,2014,6,8,0,12.75130259456002
600000,3,1.75,2040,5000,1.5,0,0,3,7,1780,260,98115,47.6756,-122.299,1690,5000,2015,5,91,0,13.304686600863562
676000,3,2.25,2680,41804,1.0,0,0,3,9,2680,0,98045,47.4828,-121.73,2680,40866,2014,12,25,0,13.423949834313948
420000,3,1.5,2080,5000,1.0,0,0,3,7,1300,780,98118,47.5322,-122.29,1860,5000,2015,2,52,0,12.948012371209098
568000,3,2.5,2320,57063,1.0,0,0,4,9,1790,530,98074,47.6163,-122.056,3290,7314,2014,10,35,0,13.249878458265119
427000,3,2.5,2432,9391,2.0,0,2,3,9,2432,0,98001,47.3453,-122.267,2912,8932,2014,6,9,0,12.964541634128395
1060000,5,4.5,4140,7924,2.0,0,0,3,10,4140,0,98074,47.6102,-121.993,3960,8410,2015,3,10,0,13.87378040948403
858000,4,3.5,4370,422967,1.0,0,2,4,10,2580,1790,98022,47.2332,-122.029,3260,422967,2014,10,36,0,13.662360543970586
126500,3,1.0,1130,12212,1.0,0,0,3,6,1130,0,98146,47.4952,-122.34,1190,9240,2015,5,73,0,11.748005492256807
685000,4,2.5,2170,8680,1.0,0,0,3,7,1220,950,98004,47.6078,-122.192,2010,8680,2014,7,55,0,13.437175577097312
297000,5,2.5,1970,8605,2.0,0,0,4,7,1970,0,98022,47.1944,-122.013,1970,8460,2014,5,20,0,12.601490784782536
303700,3,2.5,1981,5700,2.0,0,0,3,8,1981,0,98030,47.3668,-122.178,1981,5894,2014,9,4,0,12.6237989437515
455000,3,2.25,1870,7403,1.0,0,0,3,7,1870,0,98125,47.7171,-122.32,1630,7440,2014,10,64,0,13.02805489573287
259950,3,1.0,1460,5825,1.0,0,0,5,5,1260,200,98056,47.4958,-122.191,1150,5926,2015,1,73,0,12.468248430698097
270000,3,2.0,1690,9583,1.0,0,0,4,7,1690,0,98059,47.4825,-122.164,1690,9583,2014,5,45,0,12.506180941677357
359000,3,1.5,1550,4980,1.0,0,0,3,7,1080,470,98133,47.7035,-122.34,940,4980,2014,7,36,0,12.791080452981857
700000,4,2.0,1830,4590,2.0,0,0,3,8,1830,0,98105,47.6593,-122.327,1650,4590,2015,4,107,0,13.45883704259595
170000,2,1.0,810,9882,1.0,0,0,3,6,810,0,98178,47.4925,-122.239,950,7200,2014,11,70,0,12.04355959836804
557500,3,2.25,1820,9670,2.0,0,0,3,8,1820,0,98052,47.6382,-122.11,2160,11424,2014,7,30,0,13.231219576036775
365070,4,2.5,2506,6232,2.0,0,0,3,7,2506,0,98030,47.3734,-122.182,2070,8260,2015,3,9,0,12.807847134195905
349950,5,2.0,1880,4179,1.0,0,0,3,7,940,940,98118,47.5536,-122.283,1350,5150,2015,1,63,1,12.765548423664681
490000,3,2.5,1890,10190,2.0,0,0,3,8,1890,0,98074,47.6478,-122.061,2080,9794,2014,12,28,0,13.102162710901053
546200,3,2.5,2678,6607,2.0,0,0,3,9,2678,0,98028,47.738,-122.235,2780,6607,2014,10,16,0,13.210742318851263
450000,3,2.25,1620,997,2.5,0,0,3,8,1540,80,98027,47.5394,-122.027,1620,1068,2014,12,2,0,13.017005083966255
699900,4,2.75,2810,7302,2.0,0,0,3,9,2810,0,98075,47.5985,-121.977,2820,7302,2014,12,12,0,13.45869417545215
370000,3,2.25,3230,35306,2.0,0,0,3,9,3230,0,98092,47.3065,-122.113,2760,35285,2014,12,27,0,12.821260987319457
370228,4,3.0,2050,4000,2.0,0,0,3,8,2050,0,98001,47.3525,-122.275,2050,4000,2015,4,1,0,12.821877012088002
248500,2,1.0,780,10064,1.0,0,0,4,7,780,0,98168,47.4913,-122.318,1090,14750,2015,5,57,0,12.423202148655593
175000,3,1.0,1150,8924,1.0,0,0,3,6,1150,0,98030,47.3865,-122.217,1492,8924,2015,4,72,0,12.07254696717504
276500,4,1.75,1400,6650,1.5,0,0,4,6,1400,0,98168,47.4888,-122.332,1120,8645,2015,3,73,0,12.529969716574515
452000,4,2.5,2190,6896,2.0,0,0,3,7,2190,0,98065,47.5191,-121.869,2190,5900,2014,11,7,0,13.021439671201302
170000,1,1.0,480,4560,1.0,0,0,3,5,480,0,98065,47.5253,-121.826,890,4803,2014,9,92,0,12.04355959836804
1070000,6,3.25,3560,21400,2.0,0,4,4,9,3560,0,98177,47.7602,-122.372,3560,24338,2015,3,63,0,13.883170141017091
549000,3,2.0,1340,3000,2.0,0,0,5,7,1340,0,98103,47.6857,-122.349,1120,3000,2014,11,109,0,13.215855541983634
599000,3,2.75,1840,2060,2.0,0,0,3,10,1700,140,98027,47.53,-122.073,2590,2680,2014,12,1,0,13.303018546545275
363000,2,1.0,820,4880,1.0,0,0,4,6,820,0,98136,47.5483,-122.394,1320,4880,2014,7,89,0,12.80216086806413
200000,3,2.0,1010,7896,1.0,0,0,3,7,1010,0,98031,47.4046,-122.181,1540,7896,2015,2,31,0,12.206077645517674
349900,4,2.75,2530,13474,2.0,0,0,4,8,2530,0,98023,47.289,-122.344,2490,13140,2014,10,20,0,12.765405536311112
348000,3,1.75,1830,2417,1.0,0,0,3,7,930,900,98144,47.5723,-122.309,1320,3200,2015,4,96,0,12.759960632315702
1350000,5,3.0,5530,38816,1.5,0,2,3,10,5530,0,98072,47.7352,-122.116,3800,44417,2015,4,46,1,14.115615891155079
469950,5,3.0,3223,6371,2.0,0,0,3,9,3223,0,98042,47.3588,-122.163,1979,19030,2014,9,0,0,13.06038371293213
277500,3,2.5,2620,4558,2.0,0,3,3,7,2620,0,98022,47.1944,-121.974,1670,4558,2014,11,4,0,12.533579815765737
665000,3,2.75,1930,2960,1.5,0,0,5,7,1490,440,98105,47.6659,-122.287,2080,3760,2014,10,85,0,13.407543823396258
925000,4,2.75,3010,3400,2.0,0,2,3,9,2240,770,98122,47.6142,-122.284,1940,5080,2015,3,92,1,13.73755009757506
1550000,3,3.25,3530,4920,2.0,0,0,3,9,2660,870,98109,47.641,-122.357,1900,4200,2015,4,0,0,14.253766134056512
225000,4,2.5,1700,6031,2.0,0,0,3,8,1700,0,98030,47.3582,-122.191,1930,6035,2014,12,20,0,12.323860125621126
375000,3,1.0,1870,7671,1.0,0,0,4,8,1720,150,98177,47.7162,-122.36,1460,7679,2014,7,77,0,12.834683971615659
390000,3,3.0,2480,14141,1.0,0,0,3,8,1500,980,98038,47.3778,-122.033,2480,10667,2014,7,20,0,12.873904582205107
712198,4,2.5,2450,4247,2.0,0,0,3,8,2450,0,98052,47.7048,-122.113,2970,4685,2014,5,1,0,13.476112645724857
386000,4,2.5,2478,6079,2.0,0,0,3,8,2478,0,98030,47.3524,-122.175,2279,6079,2015,3,3,0,12.863595239117187
334900,2,2.5,980,1013,3.0,0,0,3,8,980,0,98117,47.6844,-122.387,980,1023,2014,11,6,0,12.721590244743798
273500,3,1.5,2000,15265,1.0,0,0,3,8,1540,460,98032,47.387,-122.281,1920,15265,2015,1,48,0,12.519060557144618
320900,3,2.0,1770,7251,1.0,0,0,4,8,1770,0,98031,47.4087,-122.17,2560,7210,2014,7,24,0,12.67888794332868
600000,4,2.25,2260,43847,2.0,0,0,3,8,2260,0,98072,47.7713,-122.129,2470,37304,2015,4,33,0,13.304686600863562
545000,3,2.0,1340,7200,1.5,0,0,4,7,1340,0,98118,47.5601,-122.265,1630,5760,2014,7,91,0,13.208542908506082
125000,2,1.0,810,8382,1.0,0,0,4,5,810,0,98146,47.5033,-122.358,1040,8382,2014,9,72,0,11.736077016252437
616000,3,2.0,2900,5650,1.0,0,2,3,8,1520,1380,98116,47.5789,-122.396,1810,6250,2015,2,56,0,13.331003865890963
172000,3,1.0,1340,10260,1.0,0,0,3,7,1340,0,98003,47.3173,-122.317,1250,8775,2014,12,46,0,12.055255569732177
399950,3,3.0,1296,1051,3.0,0,0,3,8,1296,0,98125,47.7175,-122.284,1520,1939,2014,5,5,0,12.899097318586382
375000,4,1.75,1870,12500,1.0,0,1,5,6,1030,840,98056,47.511,-122.197,2060,14141,2015,1,72,0,12.834683971615659
330000,3,1.0,1040,11900,1.0,0,0,5,6,1040,0,98070,47.4332,-122.446,1250,9600,2014,8,42,0,12.706850963741102
419000,3,2.5,2170,4517,2.0,0,0,3,8,2170,0,98059,47.4819,-122.14,2610,4770,2015,1,13,0,12.945628585536271
525000,3,2.5,2990,6725,2.0,0,0,3,9,2990,0,98059,47.4928,-122.142,2790,6725,2014,11,11,0,13.171155446333852
1540000,5,3.25,2920,6960,2.0,0,1,3,9,2120,800,98105,47.6712,-122.272,2470,6735,2015,5,62,1,14.24729362374025
457500,3,2.25,1430,2003,2.0,0,0,3,8,980,450,98144,47.5908,-122.292,2210,4000,2014,6,18,0,13.033534349487674
355000,3,1.0,1600,5001,1.5,0,0,5,6,1080,520,98125,47.7232,-122.289,1340,5001,2014,7,84,0,12.779875885354993
232000,3,1.75,1290,6604,1.0,0,0,3,7,1290,0,98023,47.323,-122.349,1440,6682,2014,9,30,0,12.354496960983985
730000,3,1.75,1650,5000,1.5,0,0,4,8,1650,0,98107,47.6743,-122.371,1630,5000,2015,4,115,0,13.500801182986649
439000,2,1.0,800,5100,1.0,0,0,3,7,800,0,98117,47.6775,-122.388,1330,5100,2014,10,69,0,12.992256969959042
350000,4,1.0,1510,7200,1.5,0,0,4,7,1510,0,98155,47.761,-122.307,1950,10656,2015,4,60,0,12.765691290604371
365000,2,1.0,910,7617,1.0,0,0,3,6,910,0,98125,47.7332,-122.305,1310,6624,2015,1,79,0,12.807655372286902
265953,3,1.75,1470,13068,1.0,0,0,4,7,1470,0,98092,47.3096,-122.197,2090,16988,2015,3,40,0,12.49107864047849
599000,4,2.25,2260,29930,2.0,0,0,4,8,1400,860,98006,47.5689,-122.126,2770,29930,2014,5,37,0,13.303018546545275
610000,3,1.75,1650,221720,1.0,0,0,3,7,1650,0,98024,47.5297,-121.901,2520,221284,2014,10,22,0,13.321215875492413
300000,3,2.0,1470,16500,1.0,0,0,3,7,1470,0,98042,47.3617,-122.061,1720,14406,2015,1,54,0,12.611541086966115
1052500,4,2.75,3950,12840,2.0,0,0,5,8,3950,0,98040,47.5489,-122.219,2350,12507,2014,8,54,0,13.866679794656987
625000,3,1.0,1020,7650,1.0,0,0,3,6,1020,0,98033,47.6795,-122.202,1870,5500,2015,1,96,0,13.345508528717259
301000,3,1.75,1840,7200,1.0,0,0,4,7,1220,620,98055,47.456,-122.209,1770,8075,2014,12,46,0,12.614868865984631
735000,4,2.25,2410,4250,1.5,0,0,5,7,1460,950,98117,47.6849,-122.376,1360,5074,2015,4,86,0,13.507627138738266
281000,4,2.25,1677,3600,2.0,0,0,3,7,1677,0,98092,47.32,-122.178,1677,3600,2015,4,3,0,12.546113507028412
311000,3,2.75,1400,7880,1.0,0,0,3,7,1000,400,98056,47.5095,-122.193,1400,7279,2014,11,33,0,12.647551406590285
1450000,4,2.75,2750,17789,1.5,0,0,3,8,1980,770,98004,47.6141,-122.212,3060,11275,2015,3,101,1,14.187074804051692
532500,3,3.25,3140,37120,1.0,0,0,3,9,1760,1380,98065,47.5244,-121.842,2100,13500,2015,3,31,0,13.185340054498226
572650,4,2.5,2250,11349,2.0,0,0,3,8,2250,0,98034,47.7111,-122.239,2110,9964,2014,7,23,0,13.258031735091691
645000,4,2.75,2340,6350,1.0,0,0,4,7,1310,1030,98126,47.5559,-122.379,2020,6350,2015,5,41,0,13.377007146164305
354950,3,1.75,1780,9689,1.0,0,0,3,7,1130,650,98072,47.7628,-122.163,1660,9786,2014,8,38,0,12.779735030761774
405000,3,2.25,1660,8307,1.0,0,0,4,8,1660,0,98133,47.7575,-122.352,2510,7800,2014,5,53,0,12.91164481522143
207000,3,1.0,1490,8995,1.0,0,0,4,7,1490,0,98168,47.4901,-122.303,1490,9000,2014,5,60,0,12.240478903153711
457000,4,3.0,2800,7845,2.0,0,0,3,8,2800,0,98038,47.3544,-122.013,2800,6977,2014,11,12,0,13.032440858057756
250000,3,1.0,1520,7800,1.0,0,0,4,7,1120,400,98032,47.3784,-122.29,1740,8000,2014,12,47,0,12.429220196836383
355000,3,2.25,1370,1524,3.0,0,0,3,8,1370,0,98103,47.6982,-122.347,1370,1418,2014,6,9,0,12.779875885354993
1160000,4,3.0,2680,15438,2.0,0,2,3,8,2680,0,98039,47.6109,-122.226,4480,14406,2015,4,113,1,13.963931425151141
251000,4,2.0,1650,5974,1.0,0,0,5,7,860,790,98178,47.5008,-122.257,1940,6001,2014,10,42,0,12.433212202169729
528000,4,2.25,1910,8005,1.0,0,0,3,8,1280,630,98125,47.7259,-122.298,1860,8010,2014,12,54,0,13.176853456625999
675000,3,1.5,2510,3600,2.5,0,0,4,8,2510,0,98112,47.6195,-122.313,1740,1885,2014,9,107,0,13.42246945133505
707500,4,4.0,1550,6596,1.5,0,0,5,7,1550,0,98107,47.6711,-122.398,1830,4850,2014,11,107,0,13.469494321926092
170000,2,1.0,860,5265,1.0,0,0,3,6,860,0,98178,47.5048,-122.272,1650,8775,2015,2,84,0,12.04355959836804
648000,5,2.5,2210,10772,1.0,0,2,3,9,1430,780,98155,47.7383,-122.288,2720,9858,2015,2,51,0,13.381647518543097
440000,3,1.75,1560,7207,1.0,0,0,3,7,1250,310,98034,47.7283,-122.222,1540,7485,2014,6,31,0,12.994532278619134
500000,3,1.75,1780,11096,1.0,0,0,3,7,1210,570,98074,47.617,-122.051,1780,10640,2015,2,36,0,13.122365377402328
550000,3,2.5,2260,4165,2.0,0,0,3,7,2260,0,98075,47.5922,-122.008,2770,4566,2014,6,9,0,13.217675375388819
338000,3,2.5,1690,1760,2.0,0,0,3,8,1410,280,98106,47.5387,-122.367,1740,1760,2014,12,0,0,12.73080413304066
266500,3,2.25,1740,5460,1.0,0,0,3,7,1210,530,98038,47.3648,-122.046,1740,7500,2014,10,16,0,12.493133274926212
210000,3,2.0,1440,7210,1.0,0,0,3,8,1440,0,98092,47.3128,-122.184,1700,7245,2014,6,31,0,12.25486757159303
625000,4,2.5,1750,9000,1.0,0,0,3,8,1410,340,98052,47.6403,-122.105,2120,9600,2014,7,37,1,13.345508528717259
445000,5,3.0,3880,7180,2.0,0,0,3,7,3880,0,98056,47.4797,-122.179,2160,4793,2015,2,11,0,13.005831808336863
520000,3,1.75,1490,1036,2.0,0,0,3,10,1090,400,98199,47.6588,-122.403,1460,1206,2014,7,6,0,13.161586013632684
250200,3,1.5,1180,7384,1.0,0,0,5,7,1180,0,98032,47.3838,-122.287,1150,7455,2014,8,55,0,12.430019873809519
260000,3,1.75,1460,10000,1.0,0,0,4,8,1460,0,98092,47.342,-122.195,1930,14175,2015,3,48,0,12.468440756144114
650000,5,2.0,1910,4667,1.0,0,0,3,7,1010,900,98112,47.6236,-122.306,1230,2545,2014,10,106,0,13.384729180332174
372220,3,1.0,1290,5500,1.0,0,0,3,7,980,310,98136,47.5266,-122.392,1680,5000,2014,5,63,0,12.82724304287755
750000,3,3.75,2460,7630,1.0,0,0,5,8,1940,520,98177,47.7147,-122.373,2000,7326,2014,8,38,0,13.527829818844937
704111,4,2.75,2460,9520,1.0,0,1,3,8,1680,780,98034,47.7021,-122.233,2380,9600,2015,3,39,0,13.464692713395653
380000,3,2.5,1260,900,2.0,0,0,3,7,940,320,98116,47.5621,-122.384,1310,1415,2014,12,7,0,12.847929163278053
325000,3,2.5,2550,4240,2.0,0,0,3,7,2550,0,98031,47.3986,-122.169,2550,4240,2014,12,8,0,12.691583538230217
650000,4,3.0,2900,15535,1.0,0,2,4,7,1870,1030,98008,47.612,-122.119,2330,10217,2014,9,53,0,13.384729180332174
860000,3,2.5,2370,55321,3.0,0,0,4,8,2370,0,98074,47.6148,-122.057,2590,41553,2015,3,33,0,13.664688831019712
555000,3,2.5,3160,4270,2.0,0,0,3,8,2650,510,98011,47.7453,-122.194,2720,12523,2014,5,8,0,13.22672519452875
626000,3,2.25,1810,5107,2.0,0,0,3,8,1810,0,98033,47.6882,-122.171,1760,5454,2015,4,26,0,13.347107247525049
385000,3,2.0,1600,10318,1.0,0,0,3,7,930,670,98133,47.7466,-122.347,1590,7040,2015,4,74,0,12.861001210669146
370000,2,2.0,2100,58488,2.0,0,0,3,9,2100,0,98014,47.72,-121.402,1440,59346,2014,11,9,0,12.821260987319457
362865,4,2.5,2245,4301,2.0,0,0,3,8,2245,0,98038,47.3555,-122.063,2530,4478,2014,8,0,0,12.801788899090319
237000,3,1.0,1130,10650,1.0,0,0,3,7,1130,0,98188,47.4363,-122.286,1320,10650,2014,6,60,0,12.37581963951765
353500,3,2.5,2020,4845,2.0,0,0,3,7,2020,0,98038,47.3848,-122.033,1930,5134,2015,5,14,0,12.775641593169077
495000,2,2.0,1580,5203,1.0,0,0,3,8,1580,0,98053,47.7174,-122.032,1560,4770,2015,3,11,0,13.112315061750808
425000,2,2.5,1150,1027,3.0,0,0,3,8,1150,0,98103,47.6534,-122.356,1360,1210,2014,5,6,0,12.959846800844963
255000,3,1.0,960,8100,1.0,0,0,3,7,960,0,98155,47.7766,-122.307,1120,8100,2014,5,59,0,12.449022745701502
450000,3,2.0,2320,17688,1.0,0,0,3,8,2320,0,98166,47.4519,-122.363,1610,14482,2014,11,62,1,13.017005083966255
185000,3,1.0,840,12091,1.0,0,0,3,6,840,0,98023,47.3281,-122.343,840,9324,2015,2,56,0,12.128116509451258
819000,3,2.75,3176,13391,2.0,0,3,4,9,2726,450,98198,47.3429,-122.33,3470,12779,2014,7,29,0,13.615840583835682
245000,4,2.5,1700,4268,2.0,0,0,3,7,1700,0,98001,47.3303,-122.268,1700,4488,2014,8,14,0,12.409017571151187
480000,4,2.25,3250,34293,2.0,0,0,4,9,3250,0,98042,47.3496,-122.094,3110,35982,2014,5,31,0,13.081543466215237
484000,4,1.75,2440,16730,1.0,0,0,3,7,1390,1050,98072,47.7406,-122.11,1390,11600,2015,1,39,0,13.089842251812337
835000,4,2.0,1910,6960,1.5,0,0,5,8,1910,0,98103,47.6893,-122.348,1360,3300,2014,5,73,0,13.635188201437066
622950,4,3.25,3030,7644,2.0,0,0,3,8,2830,200,98065,47.5457,-121.881,3400,6908,2015,4,9,0,13.34222314299099
940000,3,1.5,1790,4800,1.5,0,0,3,8,1790,0,98119,47.6332,-122.362,1780,3600,2015,4,103,0,13.753636218075409
705000,2,2.5,2305,5580,1.0,0,0,3,8,2305,0,98077,47.7203,-122.024,1440,5748,2015,4,8,0,13.465954500233115
469775,2,1.75,1530,7020,1.0,0,0,3,7,1030,500,98199,47.6465,-122.395,2090,6600,2014,7,72,0,13.06001126433371
542000,4,2.5,2020,3440,1.5,0,0,4,7,1480,540,98117,47.6885,-122.376,1520,5080,2014,9,86,0,13.20302312543853
730000,4,2.75,3440,8150,2.0,0,0,3,10,3440,0,98056,47.5168,-122.189,2560,8315,2014,12,0,0,13.500801182986649
989000,5,4.5,4030,13474,2.0,0,0,3,11,4030,0,98075,47.5812,-121.995,3860,12438,2014,7,14,0,13.804450621726684
632500,5,3.25,3500,7254,2.0,0,0,3,8,2760,740,98065,47.5444,-121.881,2820,6317,2014,9,9,0,13.35743708061023
256900,3,2.5,1720,3951,2.0,0,0,3,7,1720,0,98031,47.4033,-122.187,1720,3605,2015,5,23,0,12.456446075655599
532000,3,2.5,1820,4910,2.0,0,0,3,8,1820,0,98029,47.5703,-121.996,2090,6668,2014,6,21,0,13.184400648021263
525000,3,2.25,1290,1182,2.0,0,0,3,8,1000,290,98102,47.637,-122.327,1300,1169,2014,12,8,0,13.171155446333852
700000,4,2.0,2230,4635,1.5,0,0,5,7,1510,720,98103,47.682,-122.349,1520,4635,2015,2,107,0,13.45883704259595
575000,4,2.0,1660,4800,1.5,0,0,3,7,1660,0,98103,47.6556,-122.345,1660,4800,2014,7,92,0,13.26212705890841
625000,4,2.75,2140,4000,1.0,0,0,3,7,1190,950,98115,47.6792,-122.287,2140,4770,2014,12,63,0,13.345508528717259
1206500,3,2.75,3150,5520,1.5,0,0,4,8,2130,1020,98112,47.6345,-122.302,3160,6200,2015,4,90,0,14.003234992890643
400000,3,1.75,1370,9680,1.0,0,0,4,7,1370,0,98074,47.6127,-122.045,1370,10208,2014,10,37,0,12.899222326086994
340000,3,1.75,2190,12626,2.0,0,0,4,8,2190,0,98042,47.3845,-122.154,3110,14592,2014,6,36,0,12.73670383776449
428000,2,1.75,1980,44550,2.0,0,1,5,7,1280,700,98070,47.4193,-122.444,1680,25343,2014,11,37,0,12.966880811009803
366500,4,2.75,2070,9300,1.0,0,0,5,7,1120,950,98155,47.7416,-122.32,1010,8308,2014,5,69,0,12.811756528818082
380000,2,1.0,1140,75132,1.0,0,0,3,7,1140,0,98077,47.7349,-122.074,2570,35200,2015,3,59,0,12.847929163278053
749000,3,2.5,2670,10338,2.0,0,0,3,9,2670,0,98007,47.6599,-122.146,2670,8866,2014,6,27,0,13.52649559761195
297000,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,98056,47.5038,-122.189,1650,7625,2014,8,20,0,12.601490784782536
